Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
52240,IA,12,41600,10/25/2013,42.03,-91.58,4;01,Johnson,56019,3466;666667
52205,IA,12,43154,12-1-2013,41.65,-91.53,3;93,Jones,48253,3596;166667
52353,IA,12,,3-1-2013,42.10,-91.28,4;07,Washington,55131,0
52353,IA,12,,6-11-2013,41.29,-91.69,4;07,Washington,55131,0
52353,IA,12,,02/25/2014,41.29,-91.69,4;07,Washington,55131,0
52353,IA,12,,3-1-2014,41.29,-91.69,4;07,Washington,55131,0
52359,IA,12,,02/18/2014,41.29,-91.69,4;07,Washington,55131,0
52356,IA,13;5,,6-1-2013,41.34,-91.81,4;05,Washington,55131,0
52353,IA,13;8,,07/16/2013,41.46,-91.83,4;07,Washington,55131,0
52101,IA,14;5,,07/17/2014,41.29,-91.69,3;92,Winneshiek,19191,0
52310,IA,15,52262,12-1-2013,43.30,-91.79,3;92,Jones,48253,3484;133333
52353,IA,15,,3-1-2013,42.23,-91.19,4;07,Washington,55131,0
52353,IA,15,,3-1-2013,41.29,-91.69,4;07,Washington,55131,0
52335,IA,15,,10/31/2013,41.29,-91.69,4;08,Keokuk,19107,0
52353,IA,15,,7-10-2013,41.45,-92.09,4;07,Washington,55131,0
52353,IA,15,,10/14/2013,41.29,-91.69,4;07,Washington,55131,0
52501,IA,15,,3-1-2014,41.29,-91.69,4;2,Wapello,19179,0
52214,IA,15,49000,10/22/2014,41.01,-92.41,3;95,Linn,41043,3266;666667
50158,IA,15;8,,10/27/2008,42.20,-91.52,4;11,Marshall,54051,0
52353,IA,16;2,,07/16/2013,42.03,-92.91,4;07,Washington,55131,0
52353,IA,16;2,,11/20/2013,41.29,-91.69,4;07,Washington,55131,0
52353,IA,16;25,53000,8-3-2014,41.29,-91.69,4;07,Washington,55131,3261;538462
52353,IA,16;5,,11/14/2013,41.29,-91.69,4;07,Washington,55131,0
52353,IA,16;6,,12/20/2013,41.29,-91.69,4;07,Washington,55131,0
52501,IA,16;8,,3-1-2014,41.29,-91.69,4;2,Wapello,19179,0
52353,IA,17;8,,6-2-2013,41.01,-92.41,4;07,Washington,55131,0
52359,IA,18,,2-10-2014,41.29,-91.69,4;07,Washington,55131,0
52353,IA,18;75,61000,8-5-2014,41.34,-91.81,4;07,Washington,55131,3253;333333
52248,IA,19;2,,02/24/2014,41.29,-91.69,4;08,Keokuk,19107,0
52353,IA,19;8,,11/20/2013,41.36,-91.95,4;07,Washington,55131,0
52353,IA,19;8,,02/28/2014,41.29,-91.69,4;07,Washington,55131,0
50401,IA,20,,05/24/2013,41.29,-91.69,3;99,Cerro Gordo,19033,0
50124,IA,20,,11/20/2013,43.15,-93.19,4;24,Story,19169,0
50208,IA,20;4,,02/23/2014,41.89,-93.60,4;18,Jasper,48241,0
52353,IA,21,,01/20/2014,41.69,-93.04,4;07,Washington,55131,0
52356,IA,21,,01/20/2014,41.29,-91.69,4;05,Washington,55131,0
52248,IA,21,,01/20/2014,41.46,-91.83,4;08,Keokuk,19107,0
52356,IA,21,,01/20/2014,41.36,-91.95,4;05,Washington,55131,0
52356,IA,21,,01/20/2014,41.46,-91.83,4;05,Washington,55131,0
52353,IA,21,,01/20/2014,41.46,-91.83,4;07,Washington,55131,0
52353,IA,21,,01/20/2014,41.29,-91.69,4;07,Washington,55131,0
52353,IA,21,,01/20/2014,41.29,-91.69,4;07,Washington,55131,0
52201,IA,21,,2-1-2014,41.29,-91.69,4;05,Washington,55131,0
52101,IA,21;5,,8-9-2012,41.29,-91.55,3;92,Winneshiek,19191,0
52359,IA,22;4,,2-10-2014,43.30,-91.79,4;07,Washington,55131,0
52101,IA,22;44,,5-12-2013,41.34,-91.81,3;92,Winneshiek,19191,0
52353,IA,24,,11/20/2013,43.30,-91.79,4;07,Washington,55131,0
52353,IA,24,,01/20/2014,41.29,-91.69,4;07,Washington,55131,0
52353,IA,24,,02/20/2014,41.29,-91.69,4;07,Washington,55131,0
50112,IA,25,,12/15/2013,41.29,-91.69,4;16,Poweshiek,19157,0
52001,IA,25,132500,07/15/2011,41.74,-92.72,3;87,Dubuque,19061,5300
52001,IA,25,132500,11/25/2011,42.50,-90.69,3;87,Dubuque,19061,5300
52002,IA,25,130000,12-7-2011,42.50,-90.69,3;94,Dubuque,19061,5200
50002,IA,26,,9-1-2013,42.50,-90.69,4;35,Adair,40001,0
52353,IA,27,,11/15/2013,41.50,-94.64,4;07,Washington,55131,0
52248,IA,27;6,,02/25/2014,41.29,-91.69,4;08,Keokuk,19107,0
52314,IA,30,116900,01/17/2014,41.36,-91.95,3;96,Linn,41043,3896;666667
52353,IA,30,,02/21/2014,41.92,-91.42,4;07,Washington,55131,0
52335,IA,31,,10/31/2013,41.29,-91.69,4;08,Keokuk,19107,0
52353,IA,33,,3-1-2013,41.45,-92.09,4;07,Washington,55131,0
52353,IA,33,,2-1-2014,41.29,-91.69,4;07,Washington,55131,0
52356,IA,36;45,,12-1-2013,41.29,-91.69,4;05,Washington,55131,0
52621,IA,40,,9-1-2013,41.46,-91.83,4;08,Washington,55131,0
52621,IA,40,,11/25/2013,41.21,-91.53,4;08,Washington,55131,0
50319,IA,45;54,274000,06/30/2011,41.21,-91.53,4;26,Polk,55095,6016;688625
52353,IA,60,,07/30/2013,41.57,-93.61,4;07,Washington,55131,0
52068,IA,150,670000,12-2-2011,41.29,-91.69,3;9,Dubuque,19061,4466;666667
52001,IA,200,1020000,11/18/2011,42.44,-90.85,3;87,Dubuque,19061,5100
50614,IA,206;4,2522625,08/18/2010,42.50,-90.69,3;96,Black Hawk,19013,12222;02035
52101,IA,281;25,1200000,10/21/2012,42.52,-92.45,3;92,Winneshiek,19191,4266;666667
52247,IA,800,2200000,07/31/2014,43.30,-91.79,4;03,Washington,55131,2750
